,ngay,KLDichRong,GiaTriGiaoDichRong,ThayDoi,KhoiLuongMua,GiaTriMua,KhoiLuongBan,GiaTriBan,symbol  
12,17/11/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

13,16/11/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

14,15/11/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

15,14/11/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

16,13/11/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

17,10/11/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

18,09/11/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

19,08/11/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

0,07/11/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

1,06/11/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

2,03/11/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

3,02/11/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

4,01/11/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

5,31/10/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

6,30/10/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

7,27/10/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

8,26/10/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

9,25/10/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

10,24/10/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

11,23/10/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

12,20/10/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

13,19/10/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

14,17/10/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

15,16/10/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

16,12/10/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

17,11/10/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

18,10/10/2017,0 ,0 ,0 (0.00 %)   ,0 ,0 ,0 ,0 ,HLR

19,09/10/2017,0 ,0 ,0 (0.00 %)   ,0 ,0 ,0 ,0 ,HLR

0,06/10/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

1,05/10/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

2,04/10/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

3,03/10/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

4,02/10/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

5,29/09/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

6,28/09/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

7,27/09/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

8,26/09/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

9,25/09/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

10,22/09/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

11,21/09/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

12,20/09/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

13,19/09/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

14,18/09/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

15,15/09/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

16,14/09/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

17,13/09/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

18,12/09/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

19,08/09/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

0,07/09/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

1,06/09/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

2,05/09/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

3,01/09/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

4,31/08/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

5,30/08/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

6,29/08/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

7,28/08/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

8,25/08/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

9,24/08/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

10,23/08/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

11,22/08/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

12,21/08/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

13,18/08/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

14,17/08/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

15,16/08/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

16,15/08/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

17,14/08/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

18,11/08/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

19,10/08/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

0,09/08/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

1,08/08/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

2,07/08/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

3,04/08/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

4,03/08/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

5,02/08/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

6,01/08/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

7,31/07/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

8,28/07/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

9,27/07/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

10,26/07/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

11,25/07/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

12,24/07/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

13,21/07/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

14,20/07/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

15,19/07/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

16,18/07/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

17,17/07/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

18,14/07/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

19,13/07/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

0,12/07/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

1,11/07/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

2,10/07/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

3,07/07/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

4,06/07/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

5,05/07/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

6,04/07/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

7,03/07/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

8,30/06/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

9,29/06/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

10,28/06/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

11,27/06/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

12,26/06/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

13,23/06/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

14,22/06/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

15,21/06/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

16,20/06/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

17,19/06/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

18,16/06/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

19,14/06/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

0,13/06/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

1,12/06/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

2,09/06/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

3,08/06/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

4,07/06/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

5,06/06/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

6,05/06/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

7,02/06/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

8,01/06/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

9,31/05/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

10,30/05/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

11,29/05/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

12,26/05/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

13,25/05/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

14,24/05/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

15,23/05/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

16,22/05/2017,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

17,19/05/2017,0 ,0 ,4.9002 (-51.00 %)   ,0 ,0 ,0 ,0 ,HLR

18,18/05/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

19,17/05/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

0,16/05/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

1,15/05/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

2,12/05/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

3,11/05/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

4,10/05/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

5,09/05/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

6,08/05/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

7,05/05/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

8,04/05/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

9,03/05/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

10,28/04/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

11,27/04/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

12,26/04/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

13,25/04/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

14,24/04/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

15,21/04/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

16,20/04/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

17,19/04/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

18,18/04/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

19,17/04/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

0,14/04/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

1,13/04/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

2,12/04/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

3,11/04/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

4,10/04/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

5,07/04/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

6,05/04/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

7,04/04/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

8,03/04/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

9,31/03/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

10,30/03/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

11,29/03/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

12,28/03/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

13,27/03/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

14,24/03/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

15,23/03/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

16,22/03/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

17,21/03/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

18,20/03/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

19,17/03/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

0,16/03/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

1,15/03/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

2,14/03/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

3,13/03/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

4,10/03/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

5,09/03/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

6,08/03/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

7,07/03/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

8,06/03/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

9,03/03/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

10,02/03/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

11,01/03/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

12,28/02/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

13,27/02/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

14,24/02/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

15,23/02/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

16,22/02/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

17,21/02/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

18,20/02/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

19,17/02/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

0,16/02/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

1,15/02/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

2,14/02/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

3,13/02/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

4,10/02/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

5,09/02/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

6,08/02/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

7,07/02/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

8,06/02/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

9,03/02/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

10,02/02/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

11,25/01/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

12,24/01/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

13,23/01/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

14,20/01/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

15,19/01/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

16,18/01/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

17,17/01/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

18,16/01/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

19,13/01/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

0,12/01/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

1,11/01/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

2,10/01/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

3,09/01/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

4,06/01/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

5,05/01/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

6,04/01/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

7,03/01/2017,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

8,30/12/2016,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

9,29/12/2016,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

10,28/12/2016,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

11,27/12/2016,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

12,26/12/2016,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

13,23/12/2016,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

14,22/12/2016,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

15,21/12/2016,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

16,20/12/2016,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

17,19/12/2016,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

18,16/12/2016,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

19,15/12/2016,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

0,14/12/2016,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

1,13/12/2016,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

2,12/12/2016,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

3,09/12/2016,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

4,08/12/2016,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

5,07/12/2016,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

6,06/12/2016,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

7,05/12/2016,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

8,02/12/2016,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

9,01/12/2016,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

10,30/11/2016,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

11,29/11/2016,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

12,28/11/2016,0 ,0 ,8.167 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

0,26/04/2022,0 ,0 ,22 (3.29 %)   ,0 ,0 ,0 ,0 ,CC4

1,25/04/2022,0 ,0 ,21.3 (-14.80 %)   ,0 ,0 ,0 ,0 ,CC4

2,22/04/2022,0 ,0 ,25 (2.04 %)   ,0 ,0 ,0 ,0 ,CC4

3,21/04/2022,0 ,0 ,24.5 (13.95 %)   ,0 ,0 ,0 ,0 ,CC4

4,20/04/2022,0 ,0 ,21.5 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

5,19/04/2022,0 ,0 ,21.5 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

6,18/04/2022,0 ,0 ,21.5 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

7,15/04/2022,0 ,0 ,0 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

8,14/04/2022,0 ,0 ,18.9 (12.50 %)   ,0 ,0 ,0 ,0 ,CC4

9,13/04/2022,0 ,0 ,16.7 (-12.57 %)   ,0 ,0 ,0 ,0 ,CC4

10,12/04/2022,0 ,0 ,19.4 (14.79 %)   ,0 ,0 ,0 ,0 ,CC4

11,08/04/2022,0 ,0 ,16.9 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

12,07/04/2022,0 ,0 ,17.7 (14.94 %)   ,0 ,0 ,0 ,0 ,CC4

13,06/04/2022,0 ,0 ,15.4 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

14,05/04/2022,0 ,0 ,15.4 (-3.75 %)   ,0 ,0 ,0 ,0 ,CC4

15,04/04/2022,0 ,0 ,16 (-14.89 %)   ,0 ,0 ,0 ,0 ,CC4

16,01/04/2022,0 ,0 ,18.8 (14.63 %)   ,0 ,0 ,0 ,0 ,CC4

17,31/03/2022,0 ,0 ,16.4 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

18,30/03/2022,0 ,0 ,16.4 (5.13 %)   ,0 ,0 ,0 ,0 ,CC4

19,29/03/2022,0 ,0 ,16.6 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4
